Date,BTC-USD,^GSPC,^IXIC
2021-03-16,56804.90234375,3962.7099609375,13471.5703125
2021-03-17,58870.89453125,3974.1201171875,13525.2001953125
2021-03-18,57858.921875,3915.4599609375,13116.169921875
2021-03-19,58346.65234375,3913.10009765625,13215.240234375
2021-03-20,58313.64453125,,
2021-03-21,57523.421875,,
2021-03-22,54529.14453125,3940.590087890625,13377.5400390625
2021-03-23,54738.9453125,3910.52001953125,13227.7001953125
2021-03-24,52774.265625,3889.139892578125,12961.8896484375
2021-03-25,51704.16015625,3909.52001953125,12977.6796875
2021-03-26,55137.3125,3974.5400390625,13138.73046875
2021-03-27,55973.51171875,,
2021-03-28,55950.74609375,,
2021-03-29,57750.19921875,3971.090087890625,13059.650390625
2021-03-30,58917.69140625,3958.550048828125,13045.3896484375
2021-03-31,58918.83203125,3972.889892578125,13246.8701171875
2021-04-01,59095.80859375,4019.8701171875,13480.1103515625
2021-04-02,59384.3125,,
2021-04-03,57603.890625,,
2021-04-04,58758.5546875,,
2021-04-05,59057.87890625,4077.909912109375,13705.58984375
2021-04-06,58192.359375,4073.93994140625,13698.3798828125
2021-04-07,56048.9375,4079.949951171875,13688.83984375
2021-04-08,58323.953125,4097.169921875,13829.3095703125
2021-04-09,58245.00390625,4128.7998046875,13900.1904296875
2021-04-10,59793.234375,,
2021-04-11,60204.96484375,,
2021-04-12,59893.453125,4127.990234375,13850.0
2021-04-13,63503.45703125,4141.58984375,13996.099609375
2021-04-14,63109.6953125,4124.66015625,13857.83984375
2021-04-15,63314.01171875,4170.419921875,14038.759765625
2021-04-16,61572.7890625,4185.47021484375,14052.33984375
2021-04-17,60683.8203125,,
2021-04-18,56216.18359375,,
2021-04-19,55724.265625,4163.259765625,13914.76953125
2021-04-20,56473.03125,4134.93994140625,13786.26953125
2021-04-21,53906.08984375,4173.419921875,13950.2197265625
2021-04-22,51762.2734375,4134.97998046875,13818.41015625
2021-04-23,51093.65234375,4180.169921875,14016.8095703125
2021-04-24,50050.8671875,,
2021-04-25,49004.25390625,,
2021-04-26,54021.75390625,4187.6201171875,14138.7802734375
2021-04-27,55033.1171875,4186.72021484375,14090.2197265625
2021-04-28,54824.703125,4183.18017578125,14051.0302734375
2021-04-29,53555.109375,4211.47021484375,14082.5498046875
2021-04-30,57750.17578125,4181.169921875,13962.6796875
2021-05-01,57828.05078125,,
2021-05-02,56631.078125,,
2021-05-03,57200.29296875,4192.66015625,13895.1201171875
2021-05-04,53333.5390625,4164.66015625,13633.5
2021-05-05,57424.0078125,4167.58984375,13582.419921875
2021-05-06,56396.515625,4201.6201171875,13632.83984375
2021-05-07,57356.40234375,4232.60009765625,13752.240234375
2021-05-08,58803.77734375,,
2021-05-09,58232.31640625,,
2021-05-10,55859.796875,4188.43017578125,13401.8603515625
2021-05-11,56704.57421875,4152.10009765625,13389.4296875
2021-05-12,49150.53515625,4063.0400390625,13031.6796875
2021-05-13,49716.19140625,4112.5,13124.990234375
2021-05-14,49880.53515625,4173.85009765625,13429.98046875
2021-05-15,46760.1875,,
2021-05-16,46456.05859375,,
2021-05-17,43537.51171875,4163.2900390625,13379.0498046875
2021-05-18,42909.40234375,4127.830078125,13303.6396484375
2021-05-19,37002.44140625,4115.68017578125,13299.740234375
2021-05-20,40782.73828125,4159.1201171875,13535.740234375
2021-05-21,37304.69140625,4155.85986328125,13470.990234375
2021-05-22,37536.6328125,,
2021-05-23,34770.58203125,,
2021-05-24,38705.98046875,4197.0498046875,13661.169921875
2021-05-25,38402.22265625,4188.1298828125,13657.169921875
2021-05-26,39294.19921875,4195.990234375,13738.0
2021-05-27,38436.96875,4200.8798828125,13736.2802734375
2021-05-28,35697.60546875,4204.10986328125,13748.740234375
2021-05-29,34616.06640625,,
2021-05-30,35678.12890625,,
2021-05-31,37332.85546875,,
2021-06-01,36684.92578125,4202.0400390625,13736.48046875
2021-06-02,37575.1796875,4208.1201171875,13756.330078125
2021-06-03,39208.765625,4192.85009765625,13614.509765625
2021-06-04,36894.40625,4229.89013671875,13814.490234375
2021-06-05,35551.95703125,,
2021-06-06,35862.37890625,,
2021-06-07,33560.70703125,4226.52001953125,13881.7197265625
2021-06-08,33472.6328125,4227.259765625,13924.91015625
2021-06-09,37345.12109375,4219.5498046875,13911.75
2021-06-10,36702.59765625,4239.18017578125,14020.330078125
2021-06-11,37334.3984375,4247.43994140625,14069.419921875
2021-06-12,35552.515625,,
2021-06-13,39097.859375,,
2021-06-14,40218.4765625,4255.14990234375,14174.1396484375
2021-06-15,40406.26953125,4246.58984375,14072.8603515625
2021-06-16,38347.0625,4223.7001953125,14039.6796875
2021-06-17,38053.50390625,4221.85986328125,14161.349609375
2021-06-18,35787.24609375,4166.4501953125,14030.3798828125
2021-06-19,35615.87109375,,
2021-06-20,35698.296875,,
2021-06-21,31676.693359375,4224.7900390625,14141.48046875
2021-06-22,32505.66015625,4246.43994140625,14253.26953125
2021-06-23,33723.02734375,4241.83984375,14271.73046875
2021-06-24,34662.4375,4266.490234375,14369.7099609375
2021-06-25,31637.779296875,4280.7001953125,14360.3896484375
2021-06-26,32186.27734375,,
2021-06-27,34649.64453125,,
2021-06-28,34434.3359375,4290.60986328125,14500.509765625
2021-06-29,35867.77734375,4291.7998046875,14528.330078125
2021-06-30,35040.8359375,4297.5,14503.9501953125
2021-07-01,33572.1171875,4319.93994140625,14522.3798828125
2021-07-02,33897.046875,4352.33984375,14639.330078125
2021-07-03,34668.546875,,
2021-07-04,35287.78125,,
2021-07-05,33746.00390625,,
2021-07-06,34235.1953125,4343.5400390625,14663.6396484375
2021-07-07,33855.328125,4358.1298828125,14665.0595703125
2021-07-08,32877.37109375,4320.81982421875,14559.7802734375
2021-07-09,33798.01171875,4369.5498046875,14701.919921875
2021-07-10,33520.51953125,,
2021-07-11,34240.1875,,
2021-07-12,33155.84765625,4384.6298828125,14733.240234375
2021-07-13,32702.025390625,4369.2099609375,14677.650390625
2021-07-14,32822.34765625,4374.2998046875,14644.9501953125
2021-07-15,31780.73046875,4360.02978515625,14543.1298828125
2021-07-16,31421.5390625,4327.16015625,14427.240234375
2021-07-17,31533.068359375,,
2021-07-18,31796.810546875,,
2021-07-19,30817.83203125,4258.490234375,14274.98046875
2021-07-20,29807.34765625,4323.06005859375,14498.8798828125
2021-07-21,32110.693359375,4358.68994140625,14631.9501953125
2021-07-22,32313.10546875,4367.47998046875,14684.599609375
2021-07-23,33581.55078125,4411.7900390625,14836.990234375
2021-07-24,34292.4453125,,
2021-07-25,35350.1875,,
2021-07-26,37337.53515625,4422.2998046875,14840.7099609375
2021-07-27,39406.94140625,4401.4599609375,14660.580078125
2021-07-28,39995.90625,4400.64013671875,14762.580078125
2021-07-29,40008.421875,4419.14990234375,14778.259765625
2021-07-30,42235.546875,4395.259765625,14672.6796875
2021-07-31,41626.1953125,,
2021-08-01,39974.89453125,,
2021-08-02,39201.9453125,4387.16015625,14681.0703125
2021-08-03,38152.98046875,4423.14990234375,14761.2900390625
2021-08-04,39747.50390625,4402.66015625,14780.5302734375
2021-08-05,40869.5546875,4429.10009765625,14895.1201171875
2021-08-06,42816.5,4436.52001953125,14835.759765625
2021-08-07,44555.80078125,,
2021-08-08,43798.1171875,,
2021-08-09,46365.40234375,4432.35009765625,14860.1796875
2021-08-10,45585.03125,4436.75,14788.08984375
2021-08-11,45593.63671875,4442.41015625,14765.1396484375
2021-08-12,44428.2890625,4460.830078125,14816.259765625
2021-08-13,47793.3203125,4468.0,14822.900390625
2021-08-14,47096.9453125,,
2021-08-15,47047.00390625,,
2021-08-16,46004.484375,4479.7099609375,14793.759765625
2021-08-17,44695.359375,4448.080078125,14656.1796875
2021-08-18,44801.1875,4400.27001953125,14525.91015625
2021-08-19,46717.578125,4405.7998046875,14541.7900390625
2021-08-20,49339.17578125,4441.669921875,14714.66015625
2021-08-21,48905.4921875,,
2021-08-22,49321.65234375,,
2021-08-23,49546.1484375,4479.52978515625,14942.650390625
2021-08-24,47706.1171875,4486.22998046875,15019.7998046875
2021-08-25,48960.7890625,4496.18994140625,15041.8603515625
2021-08-26,46942.21875,4470.0,14945.8095703125
2021-08-27,49058.66796875,4509.3701171875,15129.5
2021-08-28,48902.40234375,,
2021-08-29,48829.83203125,,
2021-08-30,47054.984375,4528.7900390625,15265.8896484375
2021-08-31,47166.6875,4522.68017578125,15259.240234375
2021-09-01,48847.02734375,4524.08984375,15309.3798828125
2021-09-02,49327.72265625,4536.9501953125,15331.1796875
2021-09-03,50025.375,4535.43017578125,15363.51953125
2021-09-04,49944.625,,
2021-09-05,51753.41015625,,
2021-09-06,52633.53515625,,
2021-09-07,46811.12890625,4520.02978515625,15374.330078125
2021-09-08,46091.390625,4514.06982421875,15286.6396484375
2021-09-09,46391.421875,4493.27978515625,15248.25
2021-09-10,44883.91015625,4458.580078125,15115.490234375
2021-09-11,45201.45703125,,
2021-09-12,46063.26953125,,
2021-09-13,44963.07421875,4468.72998046875,15105.580078125
2021-09-14,47092.4921875,4443.0498046875,15037.759765625
2021-09-15,48176.34765625,4480.7001953125,15161.5302734375
2021-09-16,47783.359375,4473.75,15181.919921875
2021-09-17,47267.51953125,4432.990234375,15043.9697265625
2021-09-18,48278.36328125,,
2021-09-19,47260.21875,,
2021-09-20,42843.80078125,4357.72998046875,14713.900390625
2021-09-21,40693.67578125,4354.18994140625,14746.400390625
2021-09-22,43574.5078125,4395.64013671875,14896.849609375
2021-09-23,44895.09765625,4448.97998046875,15052.240234375
2021-09-24,42839.75,4455.47998046875,15047.7001953125
2021-09-25,42716.59375,,
2021-09-26,43208.5390625,,
2021-09-27,42235.73046875,4443.10986328125,14969.9697265625
2021-09-28,41034.54296875,4352.6298828125,14546.6796875
2021-09-29,41564.36328125,4359.4599609375,14512.4404296875
2021-09-30,43790.89453125,4307.5400390625,14448.580078125
2021-10-01,48116.94140625,4357.0400390625,14566.7001953125
2021-10-02,47711.48828125,,
2021-10-03,48199.953125,,
2021-10-04,49112.90234375,4300.4599609375,14255.48046875
2021-10-05,51514.8125,4345.72021484375,14433.830078125
2021-10-06,55361.44921875,4363.5498046875,14501.91015625
2021-10-07,53805.984375,4399.759765625,14654.01953125
2021-10-08,53967.84765625,4391.33984375,14579.5400390625
2021-10-09,54968.22265625,,
2021-10-10,54771.578125,,
2021-10-11,57484.7890625,4361.18994140625,14486.2001953125
2021-10-12,56041.05859375,4350.64990234375,14465.919921875
2021-10-13,57401.09765625,4363.7998046875,14571.6396484375
2021-10-14,57321.5234375,4438.259765625,14823.4296875
2021-10-15,61593.94921875,4471.3701171875,14897.33984375
2021-10-16,60892.1796875,,
2021-10-17,61553.6171875,,
2021-10-18,62026.078125,4486.4599609375,15021.8095703125
2021-10-19,64261.9921875,4519.6298828125,15129.08984375
2021-10-20,65992.8359375,4536.18994140625,15121.6796875
2021-10-21,62210.171875,4549.77978515625,15215.7001953125
2021-10-22,60692.265625,4544.89990234375,15090.2001953125
2021-10-23,61393.6171875,,
2021-10-24,60930.8359375,,
2021-10-25,63039.82421875,4566.47998046875,15226.7099609375
2021-10-26,60363.79296875,4574.7900390625,15235.7099609375
2021-10-27,58482.38671875,4551.68017578125,15235.83984375
2021-10-28,60622.13671875,4596.419921875,15448.1201171875
2021-10-29,62227.96484375,4605.3798828125,15498.3896484375
2021-10-30,61888.83203125,,
2021-10-31,61318.95703125,,
2021-11-01,61004.40625,4613.669921875,15595.919921875
2021-11-02,63226.40234375,4630.64990234375,15649.599609375
2021-11-03,62970.046875,4660.56982421875,15811.580078125
2021-11-04,61452.23046875,4680.06005859375,15940.3095703125
2021-11-05,61125.67578125,4697.52978515625,15971.58984375
2021-11-06,61527.48046875,,
2021-11-07,63326.98828125,,
2021-11-08,67566.828125,4701.7001953125,15982.3603515625
2021-11-09,66971.828125,4685.25,15886.5400390625
2021-11-10,64995.23046875,4646.7099609375,15622.7099609375
2021-11-11,64949.9609375,4649.27001953125,15704.2802734375
2021-11-12,64155.94140625,4682.85009765625,15860.9599609375
2021-11-13,64469.52734375,,
2021-11-14,65466.83984375,,
2021-11-15,63557.87109375,4682.7998046875,15853.849609375
2021-11-16,60161.24609375,4700.89990234375,15973.8603515625
2021-11-17,60368.01171875,4688.669921875,15921.5703125
2021-11-18,56942.13671875,4704.5400390625,15993.7099609375
2021-11-19,58119.578125,4697.9599609375,16057.4404296875
2021-11-20,59697.1953125,,
2021-11-21,58730.4765625,,
2021-11-22,56289.2890625,4682.93994140625,15854.759765625
2021-11-23,57569.07421875,4690.7001953125,15775.1396484375
2021-11-24,56280.42578125,4701.4599609375,15845.23046875
2021-11-25,57274.6796875,,
2021-11-26,53569.765625,4594.6201171875,15491.66015625
2021-11-27,54815.078125,,
2021-11-28,57248.45703125,,
2021-11-29,57806.56640625,4655.27001953125,15782.830078125
2021-11-30,57005.42578125,4567.0,15537.6904296875
2021-12-01,57229.828125,4513.0400390625,15254.0498046875
2021-12-02,56477.81640625,4577.10009765625,15381.3203125
2021-12-03,53598.24609375,4538.43017578125,15085.4697265625
2021-12-04,49200.703125,,
2021-12-05,49368.84765625,,
2021-12-06,50582.625,4591.669921875,15225.150390625
2021-12-07,50700.0859375,4686.75,15686.919921875
2021-12-08,50504.796875,4701.2099609375,15786.990234375
2021-12-09,47672.12109375,4667.4501953125,15517.3701171875
2021-12-10,47243.3046875,4712.02001953125,15630.599609375
2021-12-11,49362.5078125,,
2021-12-12,50098.3359375,,
2021-12-13,46737.48046875,4668.97021484375,15413.2802734375
2021-12-14,46612.6328125,4634.08984375,15237.6396484375
2021-12-15,48896.72265625,4709.85009765625,15565.580078125
2021-12-16,47665.42578125,4668.669921875,15180.4296875
2021-12-17,46202.14453125,4620.64013671875,15169.6796875
2021-12-18,46848.77734375,,
2021-12-19,46707.015625,,
2021-12-20,46880.27734375,4568.02001953125,14980.9404296875
2021-12-21,48936.61328125,4649.22998046875,15341.08984375
2021-12-22,48628.51171875,4696.56005859375,15521.8896484375
2021-12-23,50784.5390625,4725.7900390625,15653.3701171875
2021-12-24,50822.1953125,,
2021-12-25,50429.859375,,
2021-12-26,50809.515625,,
2021-12-27,50640.41796875,4791.18994140625,15871.259765625
2021-12-28,47588.85546875,4786.35009765625,15781.7197265625
2021-12-29,46444.7109375,4793.06005859375,15766.2197265625
2021-12-30,47178.125,4778.72998046875,15741.5595703125
2021-12-31,46306.4453125,4766.18017578125,15644.9697265625
2022-01-01,47686.8125,,
2022-01-02,47345.21875,,
2022-01-03,46458.1171875,4796.56005859375,15832.7998046875
2022-01-04,45897.57421875,4793.5400390625,15622.7197265625
2022-01-05,43569.00390625,4700.580078125,15100.169921875
2022-01-06,43160.9296875,4696.0498046875,15080.8603515625
2022-01-07,41557.90234375,4677.02978515625,14935.900390625
2022-01-08,41733.94140625,,
2022-01-09,41911.6015625,,
2022-01-10,41821.26171875,4670.2900390625,14942.830078125
2022-01-11,42735.85546875,4713.06982421875,15153.4501953125
2022-01-12,43949.1015625,4726.35009765625,15188.3896484375
2022-01-13,42591.5703125,4659.02978515625,14806.8095703125
2022-01-14,43099.69921875,4662.85009765625,14893.75
2022-01-15,43177.3984375,,
2022-01-16,43113.87890625,,
2022-01-17,42250.55078125,,
2022-01-18,42375.6328125,4577.10986328125,14506.900390625
2022-01-19,41744.328125,4532.759765625,14340.259765625
2022-01-20,40680.41796875,4482.72998046875,14154.01953125
2022-01-21,36457.31640625,4397.93994140625,13768.919921875
2022-01-22,35030.25,,
2022-01-23,36276.8046875,,
2022-01-24,36654.328125,4410.1298828125,13855.1298828125
2022-01-25,36954.00390625,4356.4501953125,13539.2900390625
2022-01-26,36852.12109375,4349.93017578125,13542.1201171875
2022-01-27,37138.234375,4326.509765625,13352.7802734375
2022-01-28,37784.33203125,4431.85009765625,13770.5703125
2022-01-29,38138.1796875,,
2022-01-30,37917.6015625,,
2022-01-31,38483.125,4515.5498046875,14239.8798828125
2022-02-01,38743.2734375,4546.5400390625,14346.0
2022-02-02,36952.984375,4589.3798828125,14417.5498046875
2022-02-03,37154.6015625,4477.43994140625,13878.8203125
2022-02-04,41500.875,4500.52978515625,14098.009765625
2022-02-05,41441.1640625,,
2022-02-06,42412.43359375,,
2022-02-07,43840.28515625,4483.8701171875,14015.669921875
2022-02-08,44118.4453125,4521.5400390625,14194.4501953125
2022-02-09,44338.796875,4587.18017578125,14490.3701171875
2022-02-10,43565.11328125,4504.080078125,14185.6396484375
2022-02-11,42407.9375,4418.64013671875,13791.150390625
2022-02-12,42244.46875,,
2022-02-13,42197.515625,,
2022-02-14,42586.91796875,4401.669921875,13790.919921875
2022-02-15,44575.203125,4471.06982421875,14139.759765625
2022-02-16,43961.859375,4475.009765625,14124.08984375
2022-02-17,40538.01171875,4380.259765625,13716.7197265625
2022-02-18,40030.9765625,4348.8701171875,13548.0703125
2022-02-19,40122.15625,,
2022-02-20,38431.37890625,,
2022-02-21,37075.28125,,
2022-02-22,38286.02734375,4304.759765625,13381.51953125
2022-02-23,37296.5703125,4225.5,13037.490234375
2022-02-24,38332.609375,4288.7001953125,13473.58984375
2022-02-25,39214.21875,4384.64990234375,13694.6201171875
2022-02-26,39105.1484375,,
2022-02-27,37709.78515625,,
2022-02-28,43193.234375,4373.93994140625,13751.400390625
2022-03-01,44354.63671875,4306.259765625,13532.4599609375
2022-03-02,43924.1171875,4386.5400390625,13752.01953125
2022-03-03,42451.7890625,4363.490234375,13537.9404296875
2022-03-04,39137.60546875,4328.8701171875,13313.4404296875
2022-03-05,39400.5859375,,
2022-03-06,38419.984375,,
2022-03-07,38062.0390625,4201.08984375,12830.9599609375
2022-03-08,38737.26953125,4170.7001953125,12795.5498046875
2022-03-09,41982.92578125,4277.8798828125,13255.5498046875
2022-03-10,39437.4609375,4259.52001953125,13129.9599609375
2022-03-11,38794.97265625,4204.31005859375,12843.8095703125
2022-03-12,38904.01171875,,
2022-03-13,37849.6640625,,
2022-03-14,39666.75390625,4173.10986328125,12581.2197265625
2022-03-15,39338.78515625,4262.4501953125,12948.6201171875
2022-03-16,41143.9296875,4357.85986328125,13436.5498046875
2022-03-17,40951.37890625,4411.669921875,13614.7802734375
2022-03-18,41801.15625,4463.1201171875,13893.83984375
2022-03-19,42190.65234375,,
2022-03-20,41247.82421875,,
2022-03-21,41077.99609375,4461.18017578125,13838.4599609375
2022-03-22,42358.80859375,4511.60986328125,14108.8203125
2022-03-23,42892.95703125,4456.240234375,13922.599609375
2022-03-24,43960.93359375,4520.16015625,14191.83984375
2022-03-25,44348.73046875,4543.06005859375,14169.2998046875
2022-03-26,44500.828125,,
2022-03-27,46820.4921875,,
2022-03-28,47128.00390625,4575.52001953125,14354.900390625
2022-03-29,47465.73046875,4631.60009765625,14619.6396484375
2022-03-30,47062.6640625,4602.4501953125,14442.26953125
2022-03-31,45538.67578125,4530.41015625,14220.51953125
2022-04-01,46281.64453125,4545.85986328125,14261.5
2022-04-02,45868.94921875,,
2022-04-03,46453.56640625,,
2022-04-04,46622.67578125,4582.64013671875,14532.5498046875
2022-04-05,45555.9921875,4525.1201171875,14204.169921875
2022-04-06,43206.73828125,4481.14990234375,13888.8203125
2022-04-07,43503.84765625,4500.2099609375,13897.2998046875
2022-04-08,42287.6640625,4488.27978515625,13711.0
2022-04-09,42782.13671875,,
2022-04-10,42207.671875,,
2022-04-11,39521.90234375,4412.52978515625,13411.9599609375
2022-04-12,40127.18359375,4397.4501953125,13371.5703125
2022-04-13,41166.73046875,4446.58984375,13643.58984375
2022-04-14,39935.515625,4392.58984375,13351.080078125
2022-04-15,40553.46484375,,
2022-04-16,40424.484375,,
2022-04-17,39716.953125,,
2022-04-18,40826.21484375,4391.68994140625,13332.3603515625
2022-04-19,41502.75,4462.2099609375,13619.66015625
2022-04-20,41374.37890625,4459.4501953125,13453.0703125
2022-04-21,40527.36328125,4393.66015625,13174.650390625
2022-04-22,39740.3203125,4271.77978515625,12839.2900390625
2022-04-23,39486.73046875,,
2022-04-24,39469.29296875,,
2022-04-25,40458.30859375,4296.1201171875,13004.849609375
2022-04-26,38117.4609375,4175.2001953125,12490.740234375
2022-04-27,39241.12109375,4183.9599609375,12488.9296875
2022-04-28,39773.828125,4287.5,12871.5302734375
2022-04-29,38609.82421875,4131.93017578125,12334.6396484375
2022-04-30,37714.875,,
2022-05-01,38469.09375,,
2022-05-02,38529.328125,4155.3798828125,12536.01953125
2022-05-03,37750.453125,4175.47998046875,12563.759765625
2022-05-04,39698.37109375,4300.169921875,12964.8603515625
2022-05-05,36575.140625,4146.8701171875,12317.6904296875
2022-05-06,36040.921875,4123.33984375,12144.66015625
2022-05-07,35501.953125,,
2022-05-08,34059.265625,,
2022-05-09,30296.953125,3991.239990234375,11623.25
2022-05-10,31022.90625,4001.050048828125,11737.669921875
2022-05-11,28936.35546875,3935.179931640625,11364.240234375
2022-05-12,29047.751953125,3930.080078125,11370.9599609375
2022-05-13,29283.103515625,4023.889892578125,11805.0
2022-05-14,30101.265625,,
2022-05-15,31305.11328125,,
2022-05-16,29862.91796875,4008.010009765625,11662.7900390625
2022-05-17,30425.857421875,4088.85009765625,11984.51953125
2022-05-18,28720.271484375,3923.679931640625,11418.150390625
2022-05-19,30314.333984375,3900.7900390625,11388.5
2022-05-20,29200.740234375,3901.360107421875,11354.6201171875
2022-05-21,29432.2265625,,
2022-05-22,30323.72265625,,
2022-05-23,29098.91015625,3973.75,11535.26953125
2022-05-24,29655.5859375,3941.47998046875,11264.4501953125
2022-05-25,29562.361328125,3978.72998046875,11434.740234375
2022-05-26,29267.224609375,4057.840087890625,11740.650390625
2022-05-27,28627.57421875,4158.240234375,12131.1298828125
2022-05-28,28814.900390625,,
2022-05-29,29445.95703125,,
2022-05-30,31726.390625,,
2022-05-31,31792.310546875,4132.14990234375,12081.3896484375
2022-06-01,29799.080078125,4101.22998046875,11994.4599609375
2022-06-02,30467.48828125,4176.81982421875,12316.900390625
2022-06-03,29704.390625,4108.5400390625,12012.73046875
2022-06-04,29832.9140625,,
2022-06-05,29906.662109375,,
2022-06-06,31370.671875,4121.43017578125,12061.3701171875
2022-06-07,31155.478515625,4160.68017578125,12175.23046875
2022-06-08,30214.35546875,4115.77001953125,12086.26953125
2022-06-09,30111.998046875,4017.820068359375,11754.23046875
2022-06-10,29083.8046875,3900.860107421875,11340.01953125
2022-06-11,28360.810546875,,
2022-06-12,26762.6484375,,
2022-06-13,22487.388671875,3749.6298828125,10809.23046875
2022-06-14,22206.79296875,3735.47998046875,10828.349609375
2022-06-15,22572.83984375,3789.989990234375,11099.150390625
2022-06-16,20381.650390625,3666.77001953125,10646.099609375
2022-06-17,20471.482421875,3674.840087890625,10798.349609375
2022-06-18,19017.642578125,,
2022-06-19,20553.271484375,,
2022-06-20,20599.537109375,,
2022-06-21,20710.59765625,3764.7900390625,11069.2998046875
2022-06-22,19987.029296875,3759.889892578125,11053.080078125
2022-06-23,21085.876953125,3795.72998046875,11232.1904296875
2022-06-24,21231.65625,3911.739990234375,11607.6201171875
2022-06-25,21502.337890625,,
2022-06-26,21027.294921875,,
2022-06-27,20735.478515625,3900.110107421875,11524.5498046875
2022-06-28,20280.634765625,3821.550048828125,11181.5400390625
2022-06-29,20104.0234375,3818.830078125,11177.8896484375
2022-06-30,19784.7265625,3785.3798828125,11028.740234375
2022-07-01,19269.3671875,3825.330078125,11127.849609375
2022-07-02,19242.255859375,,
2022-07-03,19297.076171875,,
2022-07-04,20231.26171875,,
2022-07-05,20190.115234375,3831.389892578125,11322.240234375
2022-07-06,20548.24609375,3845.080078125,11361.849609375
2022-07-07,21637.587890625,3902.6201171875,11621.349609375
2022-07-08,21731.1171875,3899.3798828125,11635.3095703125
2022-07-09,21592.20703125,,
2022-07-10,20860.44921875,,
2022-07-11,19970.556640625,3854.429931640625,11372.599609375
2022-07-12,19323.9140625,3818.800048828125,11264.73046875
2022-07-13,20212.07421875,3801.780029296875,11247.580078125
2022-07-14,20569.919921875,3790.3798828125,11251.1904296875
2022-07-15,20836.328125,3863.159912109375,11452.419921875
2022-07-16,21190.31640625,,
2022-07-17,20779.34375,,
2022-07-18,22485.689453125,3830.85009765625,11360.0498046875
2022-07-19,23389.43359375,3936.68994140625,11713.150390625
